,Rating,Review
56,1 star: Bad,"<p class=""review-content__text"">
                I recently bought an expensive Canon Speedlite 470ex-ai the rrp is £499. Imagine my disdain, when I find that it’s key feature Ai Bounce and the fully automated flash function, was a completely useless marketing gimmick, designed to push beginners and enthusiasts into buying 2 different cameras. The Canon 6D Mark ii and an older camera, The EOS-1D Mark N which is an 8 megapixel full frame camera released in 2004. I own a 2000D released last year and it doesn’t work with this model. Why not? I complained about this to Canon only to receive a vacant reply.<br/><br/>Here is what they said, ‘Thank you for your request and for contacting Canon.<br/><br/>We are really sorry to learn you are did not like the functionality of your 470EX-AI. I would like to let you know that this specific model does support the AI Bounce full-auto mode on specific Canon Camera models, however EOS 2000D does not support this. This is due to marketing and production reasons.<br/><br/>We are really sorry for any inconvenience this may have caused and we are at your disposal should you need anything else.<br/><br/>Once again, thank you for contacting Canon Services &amp; Support. We hope that the above information is of use to you.<br/><br/>However, it’s almost as if they completely missed the point. I just like everyone else that made this mistake, needed a workaround, a solution, not useless excuses. Clearly, Canon is just another faceless corporate entity, cynically seeing it’s customers as stupid, ignorant cash cows, with no intelligence and empty pockets. The absolute stupidity, of this decision can be likened to making one interchangeable lens, just to fit one particular camera. I can see that with the type of marketing and production logic, applied to the 470 ex-ai, this will be what they’ll be telling us in a few years.<br/><br/>As a beginner, I thoroughly regret choosing Canon instead of choosing another camera manufacturer and see buying into the Canon ecosystem as a big mistake.
            </p>"
57,1 star: Bad,"<p class=""review-content__text"">
                I bought a G3X Powershot camera which developed a fault after only 27 months. I have received Canon's basic reply of ""it is out of warranty and our standard repair costs are £130""<br/>There is no understanding that goods should last a reasonable amount of time, not just the warranty period. <br/><br/>Cannot - not canon
            </p>"
58,1 star: Bad,"<p class=""review-content__text"">
                I have still not recieved any response from Canon .Nor have I recieved a refund for the faulty Canon inks . Canon customer services are not fit for purpose.<br/>Carolyn Fuller
            </p>"
59,1 star: Bad,"<p class=""review-content__text"">
                I recently experienced trouble with a Canon 1.4x extender mk3 where it would not unlock from my Canon 500mm f4 prime lens. The unlocking switch would move but it would not come off the lens. Eventually after some rocking of the extender it came off with a little effort. I was receiving err 01 messages on the camera which indicated the camera and lens were not communicating and as the extender was between the two the assumed cause. The extender had to be removed to allow for the camera and lens to continue to be used. <br/>Later the camera and extender were reattached so I could try it all out after cleaning the connectors however the camera rolled off of the lens and smashed on the ground damaging beyond use the LCD. <br/>The camera has gone through my insurers but the extender has gone to Canon UK for repair as I found that no matter what I did it would now not lock onto the lens, the outer housing will rotate. <br/>Canon have blamed my for damaging the extender ( the outer housing rotation) and insist I pay for the repair however this is unacceptable as the initial issue was with the extender not coming off the lens in the first place, i.e. it was not doing what it should have done and I was using it as an extender should be used. The damage was as a result of getting it off. Granted the damage to house may have been caused by me removing the extender but If the extender had done what it was meant to do in the first instance there would have been A) no damage to extender housing and B) damage to my camera's LCD resulting in extended period of time with out it. <br/>Canon are blinkered to the fact the issue was in the very first instance down to the extender locking onto the lens and I have been quoted 'it's outside of warranty (it's only 2 years old but only comes with 1 years warranty which says a lot; Canon probably know its poorly made and expect money out of future repairs), damage to the housing as a result of getting off the lens. <br/>As it was outside of warranty I was happy to pay the standard repair cost but now wanting me to pay for the damage that would not have occurred for the above reasons. These things are not cheap and I would expect it last a lot longer than the 4 months or so use over the period of 2 years that I have had it, It spends most of the time in the camera bag. <br/>I can see why a lot of Canon users are moving to Nikon and after being a 20year Canon user this level of customer service will make me consider jumping to Canon's rivals as well.
            </p>"
60,1 star: Bad,"<p class=""review-content__text"">
                I bought a Canon Mark 4D and lens EF 24-85mm lens last year in December. Until today I am still waiting for my cashback. Do not trust these cashback claims
            </p>"
61,5 stars: Excellent,"<p class=""review-content__text"">
                I felt obligated to write a review. I have a very inexpensive canon pixma printer. Cost me about $40 on Amazon. Few months ago it wasnt working properly and I called the Canon support line. The rep was very patient and helpful and determined that it couldnt be fixed and he shipped me a new one for free. <br/><br/>Today, that printer stopped working correctly and the paper kept getting jammed inside. I called the support line again and the rep was also very helpful, walked me through a few steps, and within about 15 minutes we had it working again. <br/><br/>I have to say that I a very pleased with canon's support.
            </p>"
62,5 stars: Excellent,"<p class=""review-content__text"">
                Bought a new Canon Legria HF G26 Video Camera from Argos, with the Canon Cashback offer. Completed the cashback claiming process, which was approved within a week. Received my cashback today, 3 weeks after submitting my claim. Canon say 4-6 weeks, so very good result. ☺
            </p>"
63,1 star: Bad,"<p class=""review-content__text"">
                In the last 2 years I have owned 2 Canon Printers, an MG5650 which  failed just out of warranty, which would only print A5 if it felt like it, and an MG3050 purchased in November 2018, which ate ink &amp; missed pages. The assistance from Canon support was useless, &amp; I ditched both printers, despite the latter still being under warranty.<br/>I have since purchased an HP printer which is in a totally different quality league.<br/>The Canon products were unreliable &amp; their customer service absolutely appalling!
            </p>"
64,1 star: Bad,"<p class=""review-content__text"">
                I bought a Canon Image Formula Scanner, which has worked well. <br/><br/>When I upgraded my Mac to Mojave the software didn't work. <br/>They apparently have no plans to update leaving me to pay for expensive and inferior proprietary software. <br/><br/>I will never purchase a Canon product again because I have no faith that they are committed to updating their software rendering any of thier products redundant, presumably to boost sales.
            </p>"
65,1 star: Bad,"<p class=""review-content__text"">
                I had bought 2 separate beginner level DSLR twin lens kits, at different times of the year. Both had a Cashback offer at the time. Offer from Canon U K. Both cameras being purchased from reputable U.K. High Street Retailers.<br/>NONE were a Gray Import, &amp; they were NOT bought off Amazon or eBay.<br/>Though I followed exactly the rules to get the cashback offer &amp; in the prescribed way &amp; timeframe.  Never heard a word from Canon &amp; didn't receive a penny of either cameras cashback.  Like other similar reviews on here,  I was obviously never going to get it,  whatever I did.
            </p>"
66,1 star: Bad,"<p class=""review-content__text"">
                Canon MG 3600! This has to be the worse printer I have ever owned! Ever since I have had it 6 months ago, it’s been one problem after the other, unreliable and useless, the ink ran out after a month, I don’t use it often, it cost me almost £50 for refills! More than the printer, I get continuous  flashing lights, every time I use it, it’s just not worth the effort, go for a Brother, at least they work and are so reliable, never ever ever again! This is going in the round top filing cabinet aka the bin!
            </p>"
67,1 star: Bad,"<p class=""review-content__text"">
                I purchased a brand new TS9551C printer from the Canon Store but it was faulty when delivered. I would have liked to exchange it but I was told I had to return the faulty one for a refund before I would then be able to order a new one. Canon arranged a courier to collect the item but their appointed courier failed to show up on the first 2 times I waited in so it took 3 attempts to get it collected. A complete nightmare given Canon would only offer a weekday collection from 8am-6pm and despite my repeated pleas after the first 2 failed attempts would not offer a priority service, allow me to leave it out for the courier or send it back on my own. I finally managed to get the printer returned but several days later there was no sign of my refund. When I contacted Canon they told me they need to send the printer on to their warehouse in Germany for inspection before they can then issue the refund.They sent me a broken printer, I've returned and they still have my money! Every time I try and speak to customer services they are rude and unhelpful. The call centre handlers obviously have a very tight script they are not allowed to deviate from and show absolutely no empathy for the difficult position they put their customers in. I have been a Canon customer for cameras and printers for over 20 years but as a result of this experience I will NEVER purchase from them again. If you are considering purchasing a Canon product I would strongly recommend you use a different retailer who understands what proper customer service should look like.
            </p>"
68,1 star: Bad,"<p class=""review-content__text"">
                Dreadful, patronising, customer service!<br/><br/>Edited 15 February 2019 to add - When I telephoned them, they really did not care that the item which should have been delivered had, by mistake, been taken back to the carrier's warehouse.  Despite having two emails from the carriers that the item would be delivered that day, all Canon would say is that delivery can take 3-5 days.  Like banging my head against a brick wall.
            </p>"
69,1 star: Bad,"<p class=""review-content__text"">
                Bought almost £3k worth of camera equipment with an offer of almost £900 cashback from one of largest independent London camera shops. Canon will not accept their very detailed invoice/receipt and refuse to tell me why. Even Park Cameras are trying to assist me and have assured me that I have followed their cashback procedure correctly but Canon are still not accepting their and my efforts to get them to honor their Cashback offer.
            </p>"
70,3 stars: Average,"<p class=""review-content__text"">
                Purchased a Canon EOS 2000D Camera. in the box is a book about 1 inch thick. I thought this looks good I will keep it in my camera bag and read it as and when I have time. What a disappointment, 20 of the pages are in English the rest are in 25 other languages. What a waste of paper. I am still searching desperately for a manual in English. I don't hold up much hope though. My views about Canon have gone down hill fast.
            </p>"
71,2 stars: Poor,"<p class=""review-content__text"">
                I was recently misled into buying a particular canon product and, not only was the information provided by sales consultant wrong, it took a long time to get Canon to accept the fact. I believe that others are being misled by the marketing.  I believe that they have not taken my complaint seriously.  I have lost trust in Canon.
            </p>"
72,1 star: Bad,"<p class=""review-content__text"">
                Cashback with Canon is just a scam to attract sales. I bought a camera for my daughter from Jessops before Christmas and applied on the Canon website for the cashpack. No sign of it yet and Canon don't answer my enquiry emails.<br/>Not surprised there are so many cashpack complaints online. <br/>I'm annoyed at myself for buying into something that is clearly a con.
            </p>"
73,1 star: Bad,"<p class=""review-content__text"">
                Needed help to put printer on line. I was told I needed some IP protection software for $190 to get this $40 printer on line. Then dropped the price to $90 when he learned I was 76 years old. I declined and found the simple solution on line. All that was needed was to locate and delete a check mark labeled  ""use printer off line"". Works fine now. I didn't know Canon was a shyster operation. I'll stick with HP from now on.
            </p>"
74,1 star: Bad,"<p class=""review-content__text"">
                I love their products, but Canon's rebate policy is not good.  I wish they would provide instant rebates during purchase, instead customers need to mail it in by a provided date.  I moved and delivered my 5th baby boy, so I did not send it in on time.  Canon would not honor the rebate.  I purchased a Canon EOS 5D Mark IV DSLR Camera with 24-105mm f/4L II Lens <br/>for $3,999.00 and only purchased a printer with it because the rebate offered when purchased together.  I lost $250.  I believe this is not the best customer service.  Nikon and Sony have gained a new customer.
            </p>"
75,1 star: Bad,"<p class=""review-content__text"">
                Catastrophically abysmal customer support. No help whatsoever; just a bunch of script-readers with zero technical know-how. <br/><br/>Save yourself the bother and try to work the problem out yourself. Or go to a field and ask a goat, you'll get more sense.<br/><br/>Pathetic.
            </p>"
76,1 star: Bad,"<p class=""review-content__text"">
                Pixma MG5750 worst printer by far<br/><br/>Bought this to replace a 10+ year old Epson printer that I loved dearly.  This printer paper  jams after every few sheets.  Finally paper jammed inside machine and unable to clear it so Kaput.  Complete waste of money and just as important time spent trying to clear it.  Be warned
            </p>"
77,2 stars: Poor,"<p class=""review-content__text"">
                Sent me out the wrong printer - &amp; have no ability to have it returned &amp; send out the one as ordered - No - have to credit me ( eventually in  10-15 days ) + another five days approx from the order. so will be out of pocket for at least 20 days &amp; then re-order. Customer service is polite but have no ability to sort out problems which in my case could have been done easily by simply supplying me with the printer I ordered &amp; paid for &amp; was specified on their acknowledgement . They have no ability to correct problems other than<br/>using their machine like responses  - not allowed to think for themselves .
            </p>"
78,2 stars: Poor,"<p class=""review-content__text"">
                Not the best experience with their customer service. I don't blame the young lad who had no idea how to resolve my issue, but please train your staff properly.
            </p>"
79,4 stars: Great,"<p class=""review-content__text"">
                Well have to say I had no problems whatsoever with the service provided by Canon service centre in Elstree UK. After my 70D was diagnosed with a known problem to this model they took it back and repaired it within a few days. I was not charged and received the camera back safely packaged securely simple as that. Very pleased with the outcome.
            </p>"
80,1 star: Bad,"<p class=""review-content__text"">
                I bought a Canon Mark 4D and lens EF 24-85mm lens last year in December. Until today I am still waiting for my cashback. Do not trust these cashback claims
            </p>"
81,5 stars: Excellent,"<p class=""review-content__text"">
                I felt obligated to write a review. I have a very inexpensive canon pixma printer. Cost me about $40 on Amazon. Few months ago it wasnt working properly and I called the Canon support line. The rep was very patient and helpful and determined that it couldnt be fixed and he shipped me a new one for free. <br/><br/>Today, that printer stopped working correctly and the paper kept getting jammed inside. I called the support line again and the rep was also very helpful, walked me through a few steps, and within about 15 minutes we had it working again. <br/><br/>I have to say that I a very pleased with canon's support.
            </p>"
82,5 stars: Excellent,"<p class=""review-content__text"">
                Bought a new Canon Legria HF G26 Video Camera from Argos, with the Canon Cashback offer. Completed the cashback claiming process, which was approved within a week. Received my cashback today, 3 weeks after submitting my claim. Canon say 4-6 weeks, so very good result. ☺
            </p>"
83,1 star: Bad,"<p class=""review-content__text"">
                In the last 2 years I have owned 2 Canon Printers, an MG5650 which  failed just out of warranty, which would only print A5 if it felt like it, and an MG3050 purchased in November 2018, which ate ink &amp; missed pages. The assistance from Canon support was useless, &amp; I ditched both printers, despite the latter still being under warranty.<br/>I have since purchased an HP printer which is in a totally different quality league.<br/>The Canon products were unreliable &amp; their customer service absolutely appalling!
            </p>"
84,1 star: Bad,"<p class=""review-content__text"">
                I bought a Canon Image Formula Scanner, which has worked well. <br/><br/>When I upgraded my Mac to Mojave the software didn't work. <br/>They apparently have no plans to update leaving me to pay for expensive and inferior proprietary software. <br/><br/>I will never purchase a Canon product again because I have no faith that they are committed to updating their software rendering any of thier products redundant, presumably to boost sales.
            </p>"
85,1 star: Bad,"<p class=""review-content__text"">
                I had bought 2 separate beginner level DSLR twin lens kits, at different times of the year. Both had a Cashback offer at the time. Offer from Canon U K. Both cameras being purchased from reputable U.K. High Street Retailers.<br/>NONE were a Gray Import, &amp; they were NOT bought off Amazon or eBay.<br/>Though I followed exactly the rules to get the cashback offer &amp; in the prescribed way &amp; timeframe.  Never heard a word from Canon &amp; didn't receive a penny of either cameras cashback.  Like other similar reviews on here,  I was obviously never going to get it,  whatever I did.
            </p>"
86,1 star: Bad,"<p class=""review-content__text"">
                Canon MG 3600! This has to be the worse printer I have ever owned! Ever since I have had it 6 months ago, it’s been one problem after the other, unreliable and useless, the ink ran out after a month, I don’t use it often, it cost me almost £50 for refills! More than the printer, I get continuous  flashing lights, every time I use it, it’s just not worth the effort, go for a Brother, at least they work and are so reliable, never ever ever again! This is going in the round top filing cabinet aka the bin!
            </p>"
87,1 star: Bad,"<p class=""review-content__text"">
                I purchased a brand new TS9551C printer from the Canon Store but it was faulty when delivered. I would have liked to exchange it but I was told I had to return the faulty one for a refund before I would then be able to order a new one. Canon arranged a courier to collect the item but their appointed courier failed to show up on the first 2 times I waited in so it took 3 attempts to get it collected. A complete nightmare given Canon would only offer a weekday collection from 8am-6pm and despite my repeated pleas after the first 2 failed attempts would not offer a priority service, allow me to leave it out for the courier or send it back on my own. I finally managed to get the printer returned but several days later there was no sign of my refund. When I contacted Canon they told me they need to send the printer on to their warehouse in Germany for inspection before they can then issue the refund.They sent me a broken printer, I've returned and they still have my money! Every time I try and speak to customer services they are rude and unhelpful. The call centre handlers obviously have a very tight script they are not allowed to deviate from and show absolutely no empathy for the difficult position they put their customers in. I have been a Canon customer for cameras and printers for over 20 years but as a result of this experience I will NEVER purchase from them again. If you are considering purchasing a Canon product I would strongly recommend you use a different retailer who understands what proper customer service should look like.
            </p>"
88,1 star: Bad,"<p class=""review-content__text"">
                Dreadful, patronising, customer service!<br/><br/>Edited 15 February 2019 to add - When I telephoned them, they really did not care that the item which should have been delivered had, by mistake, been taken back to the carrier's warehouse.  Despite having two emails from the carriers that the item would be delivered that day, all Canon would say is that delivery can take 3-5 days.  Like banging my head against a brick wall.
            </p>"
89,1 star: Bad,"<p class=""review-content__text"">
                Bought almost £3k worth of camera equipment with an offer of almost £900 cashback from one of largest independent London camera shops. Canon will not accept their very detailed invoice/receipt and refuse to tell me why. Even Park Cameras are trying to assist me and have assured me that I have followed their cashback procedure correctly but Canon are still not accepting their and my efforts to get them to honor their Cashback offer.
            </p>"
90,3 stars: Average,"<p class=""review-content__text"">
                Purchased a Canon EOS 2000D Camera. in the box is a book about 1 inch thick. I thought this looks good I will keep it in my camera bag and read it as and when I have time. What a disappointment, 20 of the pages are in English the rest are in 25 other languages. What a waste of paper. I am still searching desperately for a manual in English. I don't hold up much hope though. My views about Canon have gone down hill fast.
            </p>"
91,2 stars: Poor,"<p class=""review-content__text"">
                I was recently misled into buying a particular canon product and, not only was the information provided by sales consultant wrong, it took a long time to get Canon to accept the fact. I believe that others are being misled by the marketing.  I believe that they have not taken my complaint seriously.  I have lost trust in Canon.
            </p>"
92,1 star: Bad,"<p class=""review-content__text"">
                Cashback with Canon is just a scam to attract sales. I bought a camera for my daughter from Jessops before Christmas and applied on the Canon website for the cashpack. No sign of it yet and Canon don't answer my enquiry emails.<br/>Not surprised there are so many cashpack complaints online. <br/>I'm annoyed at myself for buying into something that is clearly a con.
            </p>"
93,1 star: Bad,"<p class=""review-content__text"">
                Needed help to put printer on line. I was told I needed some IP protection software for $190 to get this $40 printer on line. Then dropped the price to $90 when he learned I was 76 years old. I declined and found the simple solution on line. All that was needed was to locate and delete a check mark labeled  ""use printer off line"". Works fine now. I didn't know Canon was a shyster operation. I'll stick with HP from now on.
            </p>"
94,1 star: Bad,"<p class=""review-content__text"">
                I love their products, but Canon's rebate policy is not good.  I wish they would provide instant rebates during purchase, instead customers need to mail it in by a provided date.  I moved and delivered my 5th baby boy, so I did not send it in on time.  Canon would not honor the rebate.  I purchased a Canon EOS 5D Mark IV DSLR Camera with 24-105mm f/4L II Lens <br/>for $3,999.00 and only purchased a printer with it because the rebate offered when purchased together.  I lost $250.  I believe this is not the best customer service.  Nikon and Sony have gained a new customer.
            </p>"
95,1 star: Bad,"<p class=""review-content__text"">
                Catastrophically abysmal customer support. No help whatsoever; just a bunch of script-readers with zero technical know-how. <br/><br/>Save yourself the bother and try to work the problem out yourself. Or go to a field and ask a goat, you'll get more sense.<br/><br/>Pathetic.
            </p>"
96,1 star: Bad,"<p class=""review-content__text"">
                Pixma MG5750 worst printer by far<br/><br/>Bought this to replace a 10+ year old Epson printer that I loved dearly.  This printer paper  jams after every few sheets.  Finally paper jammed inside machine and unable to clear it so Kaput.  Complete waste of money and just as important time spent trying to clear it.  Be warned
            </p>"
97,2 stars: Poor,"<p class=""review-content__text"">
                Sent me out the wrong printer - &amp; have no ability to have it returned &amp; send out the one as ordered - No - have to credit me ( eventually in  10-15 days ) + another five days approx from the order. so will be out of pocket for at least 20 days &amp; then re-order. Customer service is polite but have no ability to sort out problems which in my case could have been done easily by simply supplying me with the printer I ordered &amp; paid for &amp; was specified on their acknowledgement . They have no ability to correct problems other than<br/>using their machine like responses  - not allowed to think for themselves .
            </p>"
98,2 stars: Poor,"<p class=""review-content__text"">
                Not the best experience with their customer service. I don't blame the young lad who had no idea how to resolve my issue, but please train your staff properly.
            </p>"
99,4 stars: Great,"<p class=""review-content__text"">
                Well have to say I had no problems whatsoever with the service provided by Canon service centre in Elstree UK. After my 70D was diagnosed with a known problem to this model they took it back and repaired it within a few days. I was not charged and received the camera back safely packaged securely simple as that. Very pleased with the outcome.
            </p>"
100,1 star: Bad,"<p class=""review-content__text"">
                Lousy customer service from the UK service centre.<br/><br/>On hold for 10 minutes for the automated message to change to call back later.<br/>When will companies learn that customer service has to improve from waiting on hold all the time. <br/>This treatment has a big impact on what goods I buy next time. Won't be yours.
            </p>"
101,1 star: Bad,"<p class=""review-content__text"">
                I have a Canon Maxify MB5455 multi function printer that developed a fault after 14 months of light use.  I had the extended 'exchange warranty' which meant the printer was still covered by warranty. I reported the problem to canon who required the original receipt to validate my warranty and then they arranged for a replacement (exchange) printer to be sent.  Although this all took about a week I received the replacement printer. Once set up this 'new' printer immediately displayed an error message and would not work. After calling the support line once again it was established that the printer has a fault that could not be fixed by me. This printer was returned and yet another 'replacement/exchange' printer was sent out which, although two days later than promised, arrived 10 days after my initial complaint. On setting up this new-2nd exchange/replacement printer it also displayed the same fault message as the two previous printers. After numerous calls and emails Canon finally agreed to send me a new printer which arrived today (more than three weeks after my first call) and after set up worked as it should do.<br/><br/>Canon clearly have many many issues, both product quality, process issues, staff issues, management issues and logistics issues all of which demonstrates a company that does not care for or look after its customers. Each person I spoke to was pleasant and seemed to understand and agree with my frustration but, despite this, it is clear that the whole process is broken as is the loyalty of many of their customers - like me. Just read the other Truspilot reviews on Canon. Very sad state of affairs. Bye bye Canon.
            </p>"
102,1 star: Bad,"<p class=""review-content__text"">
                Has Canon been replaced with Conem  ??  Con 'em all! ??! It sure seems like it.<br/><br/>I used to rate Canon as 5 star but my experience with their products is unfortunately all too common among others that purchase the very same productsm of late.<br/><br/>Something needs to be done seriously i mean it, otherwise, watch this space, Canon will be history! Which is sad, as they used to be sooo good in my opinion.<br/><br/>I have recently HAD to buy a new printer from them because that very common PRINTHEAD mystery problem popped up with my nearly new, well 18 month old printer!  Other than that this printer worked fine.<br/><br/>So I purchase the all new updated compact nice looking printer of theirs called the MG5750 which is also wireless.<br/><br/>And boy, have I had so many connectivity and operational issues with it! If it does connect, then there's another problem, the printer says it's out of paper. I go upstairs to check, and lo and behold, the tray has ample amounts of paper! <br/><br/>So many times when I try to print it either doesn't connect or says the printer is in use or some other error which stops it from printing, then it decides to print 2 days later what I sent to it!<br/><br/>ABSOLUTE RUBBISH when you're trying to run a business! I aint got time for Canon crap!<br/><br/>Change your ways or millions will change theirs and jump from this seemingly sinking ship!  Seems like a cannon ball has blasted a hole right through this ship, and it's sinking in terrible untested products and poor quality functions!<br/><br/>I also recently purchase a video camera, which is not being used, because their AP doesn't work properly! SO it's useless! I am not one to complain normally, BUT this is just unacceptable!<br/><br/>Frustrated beyond measure.
            </p>"
103,1 star: Bad,"<p class=""review-content__text"">
                Don't buy a Canon Printer, just a nightmare to set up.<br/>Bring back my Epson printer.<br/>Shame I couldn't put a Zero Star on here that's all its worth.
            </p>"
104,1 star: Bad,"<p class=""review-content__text"">
                While in general my printer has worked well, I have a big issue with my experience with Canon customer service. I called asking for help to set up my wireless printer on a new network, since no instructions could be found online. Instead of trouble shooting with me, the representative immediately asked to take control of my computer screen. Before making any attempt to connect my printer to the wireless network he pulls up some screen and starts talking about how my computer has ""hackers"" that have messed up my printer. Tries to talk me into paying $400 to be connected to someone remove them and ""re-intall software"". He refused to provide me with the number he was going to connect me to, and when I declined this service, he hung up on me. I ran my anti-malware software - which found NO threats/issues on my computer. Then spend another 40 minutes troubleshooting by myself and was able to connect the printer and get it to work again. I'm very disappointing with this companies ""customer service"" and glad I didn't get conned into spending all that money on nothing.
            </p>"
105,3 stars: Average,"<p class=""review-content__text"">
                I have been bought a canon IXUS 285 HS camera.  I initially failed to connect it to my PC.  Their online manual is 257 pages and instructions are almost impossible to understand.  <br/>I did however download software to the PC but it did not do as it is supposed to.  After 4 calls to their support line.  1/ Lady gave me links to the software and manual in case I had out of date software.  Of course I hadn't.  2/ I was cut off in the middle of the second call to support.  3/ I was cut off at the beginning of the third call.  4/ On the fourth call, the lady took me through a PC configuration procedure which appeared to be in another place in the manual.  It did however work thereafter!
            </p>"
106,1 star: Bad,"<p class=""review-content__text"">
                Having bought Canon products before I confidently bought a Powershot SX720 HS camera recently. Massive mistake. Unfortunately the future is wireless and the camera is supposed to connect to other devices to download the photos, but sadly it fails to do this. Canon's own technical support were unable to do it, but took 45 minutes to talk me through the instructions I had followed myself online only for them to discover it doesn't work for them either. They offered to escalate the issue but that support was less than useless, sending woefully inadequate instructions and referring me back to the instructions they themselves confirmed didn't work. The only option? Take a day off work and wait in for a call (as they only work 8.30 - 15.30 Mon- Friday, despite opening hours being until 20.00) or buy an interface cable at extra cost. No thanks, I will be getting a refund and steering clear of Canon in the future
            </p>"
107,5 stars: Excellent,"<p class=""review-content__text"">
                For context, I use this DSLR camera for Youtube videos mainly.<br/><br/>I originally bought a Canon 80D despite having doubts, the video footage never looked that sharp to me. That said, after trying it myself I wasn't happy with it so sent it back.<br/><br/>When looking for an alternative, many were saying the 6D 2 was too similar but a lot more expensive. I disagree, for me the video footage of the 6d 2 is a lot sharper and generally a lot better out of the box. No need to sharpen in post production.<br/><br/>Happy with the purchase. Overall this is my second Canon camera. Never had to contact support so don't know how good they are (bought and refunded my 80D via Amazon), but overall can't complain with the Canon experience.
            </p>"
108,1 star: Bad,"<p class=""review-content__text"">
                Loyal Canon camera person starting with EOS1000F. Had a problem with camera under warranty and got the 'humidity problem' not covered under warranty. Very poor service. Brand loyalty means nothing to big companies another lesson learnt
            </p>"
109,1 star: Bad,
110,1 star: Bad,"<p class=""review-content__text"">
                I'm a professional photographer, so I'm not new to photography or print quality. Bought a Pixma Pro-10s which is supposed to be a pro-level photo printer. What I got was a machine that didn't operate correctly from day one. Wasted days, weeks and months trying to get Canon UK and Ireland to listen. They asked the same questions over and over, asked me to make the same test prints over and over, and then tried to tell me there was nothing wrong with my £530 investment that was producing shockingly poor prints. They eventually took it back and replaced it, cuz it was indeed faulty. Now machine No2 has developed a very similar fault and guess what? Yep, they couldn't care less. Well Canon, as I told you via twitter, here's the first of an epic list of reviews to go public. You get the review you deserve, and if I could give ZERO I would! I'm never buying a Canon ANYTHING ever again. DO NOT BUY THEIR PRINTERS!!!!
            </p>"
111,1 star: Bad,"<p class=""review-content__text"">
                sent an item back for refund loads of un answered emails, should have been refunded weeks ago, will have to go back to my CD company to get the money back, terrible support service.
            </p>"
112,1 star: Bad,"<p class=""review-content__text"">
                Unfortunately you can't no stars to this company. They have no real documentation for their products, and hardly anyone who work for canon knows how their products work. Am now at an impasse with their MD Stephen Bates. He behaves like everyone else at Canon, when asked a question...................he simply hides and hopes it will go away.....Not impressive it is................if he behaves like this..............its no surprise that his staff do the same
            </p>"
113,1 star: Bad,"<p class=""review-content__text"">
                Bought a Canon MG5750 All In One printer three weeks ago, the ink tanks are now empty.... and I haven't even printed one single character....<br/>Every time I turn it on to scan a document to my PC it cleans the print heads, so now £60 of ink has been completely wasted.<br/>I messaged Canon for a solution, they told me that the printer will clean the heads every time you turn it on, and again a few minutes after you print anything, even one character, it will clean itself !!!!!<br/>I asked them if the auto clean function could be turned off, as I am sure most people are clever enough to see when the printer heads needed cleaning from what they can see on the printed page, so why can't there be a setting to turn off the auto clean and the user to manually run a clean cycle when needed.<br/>They said 'that's the way it is' and it can't be turned off.<br/>They suggested that I '' Leave the printer switched on 24/7 '' as then it wouldn't waste as much ink as it would be in stand by !!!!<br/>When I suggested that as a company who supposedly cared for the environment, this was a completely ludicrous statement, and would only lead to energy being wasted for zero need, guess what, they never replied.<br/>Anyway, from this I have concluded that Canon do not care about the customer or the environment, and the Auto clean setting is there just to waste ink, thus potentially making more profit for themselves.<br/><br/>I would comment on whether the print quality was any good, but I have no ink left to print anything.<br/><br/>This will be the last Canon product I will ever buy.
            </p>"
114,1 star: Bad,"<p class=""review-content__text"">
                25 months ago I bought a Canon Pixma MG7750 and use it only occasionally. Now 2 faults have developed. The Canon authorised repairer won't accept warranty repairs after 24 months and have quoted a repair price just short of the cost of a new machine.<br/><br/>I accept there must be a cut-off date for warranty repairs but I don't accept that a qualiry printer should have that much wrong after so little use. Why should I buy another Canon!!!
            </p>"
115,1 star: Bad,"<p class=""review-content__text"">
                I purchased a Canon 6D which cost about £1,400. On top of this I invested in lenses and flash. When the 6D developed a fault and was sent to Canon for repair, Canon sent it back stating that they do not manufacture the Canon 6D. So who does?!?! Very concerning
            </p>"
116,1 star: Bad,"<p class=""review-content__text"">
                We purchased a Canon Legria HF R806 camcorder, back in January 2018, and also at the same time, a Canon Ixus 190 camera. We needed to know how to edit the movies we take to save to disk or hard drive, as there was no software included to allow this to be done. After several emails to Canon we got no response at all offering any help with this problem. The Ixus camera battery which was supposed to take about 190 photos on one charge gave up after 15 photos and had to be recharged. The main concern  is the fact that Canon offer £35 cashback on the Legria Camcorder, however don't be tempted by this offer it is false. I applied three times and all they do is keep coming up with excuses but no sign of the cash. My advice: stick to Japanese electronics they are much more reliable.
            </p>"
117,5 stars: Excellent,"<p class=""review-content__text"">
                bought thousands of pounds of canon gear over the years<br/><br/>all utterly superb<br/><br/>great company , great cameras
            </p>"
118,1 star: Bad,"<p class=""review-content__text"">
                Poor service by Canon USA Customer Support, they do not care about their customers.  I have just bought a Canon EOS M5 which turns out to have the Bluetooth address of all zeros. All zeros is an invalid Bluetooth address, not recognised by other devices. I wanted Canon to tell  me if there is a way to fix this by changing the Bluetooth address to a valid one or should the camera be returned for an exchange/refund. After a trail of emails (they do reply to emails, there is just little relevant information in their replies) where each time I was getting a reply from a different person, they told me to send the camera to one of the repair centres and fill the form for a REPAIR COST QUOTATION??? They did not even bother to read my emails! Totally unacceptable.
            </p>"
