,Rating,Review
60,1 star: Bad,"<p class=""review-content__text"">
                I had such a horrible experience ordering through kitchenaid <br/>It has now been over a month and I'm hoping things get settled properly because I do not want to call in again. <br/><br/>On nov 25th I placed an order for a knife block set for my mom for christmas. On nov 27th I checked my acct and the money was taken out and then I recieved an email from my mom which stated that the order was cancelled. So I called customer service and they stated that since it was shipped to one name but paid by another their system cancels it in case its fraud. Ok no problem. <br/><br/>The guy asks if I want to re purchase it but put it in my name, i said yes. The guy tells me that it's actually going to be cheaper cause there was an extra 20% off for that day. Perfect! Well some how it came out to $.50 more. I said whatever just place the order it's only $.50. A couple days later I check my acct and the money's been taken out but now it $6 more than what I was supposed to pay.....<br/><br/> so I call in again and i get the same guy. He apologizes and sends me out a cheque for $10 because they cant go any less than that. Sweet! <br/><br/>Just over a week goes by and neither myself nor my mom recieve any emails regarding this purchase so I ordered her a different set (different brand) at canadian tire which she picked up the next day and told her if the kitchen aid one shows up to send it back.<br/><br/> My mom arrives home one day to find the package at her door because another person living in her building let the purolator guy in so she couldn't just refuse the package. So she looks for a form that we were told would be with it to return it, there was no form. So my mom takes it back to purolator and they said no problem they have done this before and they ship it back. I gave it a while to ensure that the package would be delivered back til I called in to inquire about my refund. The woman told me that we did it wrong and that we needed them to mail us out a form to return it.... well the guy i talked to and their website say different! <br/><br/>I then had to call purolator to find out the tracking number and was pretty much called a liar when I explained how things were done, then she laughs at me and says she cant give me a refund.... I asked how I would find the tracking of this package not a refund.... wow.... my mom then has to go to purolator and gets it all sorted. *note: this was the day before new years eve. So I decide to wait til I am able to call in to kitchen aid again which was this morning. <br/><br/>I give all the information and am excited to be done with this month long ordeal. Well the woman comes back and says that since they sent that cheque (which I never cashed) they can only give me a credit. I dont want a credit. I want nothing to do with kitchen aid at this moment so no I will rip the cheque up, send it back or take a photo of it with void written on  it and email it to them. I just want my money back. I was placed on hold many times for long periods of time to finally hear I will be getting my money back but first the woman has to try and belittle me a bit like I'm trying to scam them for $10. Somehow in their minds I'm coming out on top.... ummm no I just want my money back and I will tear up the cheque thanks.... <br/><br/>Now I have to wait a month or more to see the refund on my acct.... let's hope this is true....
            </p>"
61,4 stars: Great,"<p class=""review-content__text"">
                I was so excited to get the beautiful kitchen aid mixer with glass bowl.  When I was mixing dough it made the glass bowl lock itself to the base.  I tried googling how to remove from the base and it wouldn’t budge.  On YouTube a reviewer said to place it on the floor and straddle it and turn the bowl.  Lol!!!!   I actually tried this and every possible other maneuver and it wouldn’t come off the base.  Then I put it on the counter and tried removing it again the normal way  and it fell off the counter and the glass bowl had broken.  Sadly, I had to order a stainless bowl and I will never ever buy a glass bowl to be used with a mixer.  It doesn’t seem safe anyway.  Long story short the kitchen aid does have a great motor and design aesthetic however the glass bowl shouldn’t be used.  The quality is great otherwise!
            </p>"
62,1 star: Bad,"<p class=""review-content__text"">
                I ordered a mixer, and the order is being held up as possibly fraudulent. They won't say when it will be resolved. I see that somebody below has the exact same problem. If anyone is fraudulent, it's KitchenAid.com.
            </p>"
63,1 star: Bad,"<p class=""review-content__text"">
                I recently ordered a KitchenAid mixer as a gift.  Since the gift was not for someone in my immediate family, my billing address and my shipping addresses were different.  The website actually offers to have you buy a product as a gift, and since many gifts are purchased for people who do not live at my address, it never occurred to me that it would not be possible to pay for a product and have it sent to it's recipient at a different address.  Apparently, for Kitchenaid, this circumstance is one of several that will bump your order into a ""possibly fraudulent situation"" that will put your order on an indefinite hold.  I was sent a generic email five days after placing the order that said my order was not shipped and would not ship until further notice and there was no way to tell when or if this order would be filled.   It didn't indicate my name or order number or product ordered.  I called Kitchenaid directly and was put on hold for 38 minutes.  When a customer service representative answered, she could not give me any information other than the same information in the email -- that yes, I had placed an order but there was no way to tell where the product was or when or if it could be delivered.  I asked to speak to a supervisor.  The customer service supervisor explained that our order had been sent to their fraud department for one of many reasons.  Our order could have contained an incorrectly spelled name, or we could have entered a zip code incorrectly or ""any number of reasons"" but no reason that could be specifically attached to our order.  Further, the fraud department was not reachable on the phone, ever, nor could she talk to them and she didn't know when or if she ever would be able to speak to them.  Our only recourse was to wait for another generically sent email that would explain that our order was either sent through or cancelled.  The fraud department would have made their decision within 24 to 48 hours but the email of explanation would take up to four days.  At this point, it has been five days.  One of my biggest problems is that the customer service representatives were unhelpful, unable to confirm or explain what was going on with the order and, although the company said they hadn't charged my card, they actually have.  The money is out of my account and I have no product and no order delivery time or date.  It has been explained to me by customer service that I could be a scammer, she used those words exactly, and that all of this vague information was for my protection.  This is ridiculously poor customer service.  I  should be able to expect a company that has taken funds from my account to be able to tell me where the product I purchased is and when it will arrive.  I went through three phone calls and three people before finally cancelling my order.  The last person I spoke with was able to explain the order process and where our order seemed to have been delayed.  She did suggest cancelling the order and beginning again at a somewhat later date.  Apparently engraving (which we had ordered on our Kitchenaid mixer) is not always available, so if we wait to re-order, engraving might not be available.  Honestly, I would order through a third party company with reliable and good customer service.  We, literally, spent three hours on the phone, most of it on hold, in order to cancel an order that was placed five days ago.  Considering how much commerce happens on the internet, Kitchenaid needs to up their game considerably.
            </p>"
64,2 stars: Poor,"<p class=""review-content__text"">
                I bought my wife a professional 5 plus mixer last Christmas.  She has used it 6 times this year.  She is now baking for Christmas and paint is mixed in the cookies.  My mother had the same issue except hers was 20 years old.   Do I have to buy a new flat beater every 5th use? <br/><br/>What a cheap product.
            </p>"
65,1 star: Bad,"<p class=""review-content__text"">
                We purchased a new Kitchen Aid fridge within a year and a half had two repairs done . Finally the company we purchased the fridge from gave us a new one . This is the fun part every year after year for 4 years now fridge goes warm and it ices inside . Called the manufacturer and they do nothing for you . Last visit from the repair people was 500.00 dollars. So my suggestion to anyone in the market for a fridge be aware.
            </p>"
66,1 star: Bad,"<p class=""review-content__text"">
                Do not buy if you think about service and warranty. I got it and had issued from the first month. I neglect to report it timely. I rented my house and my tenant started using it. They had the same problem. We called the service. They said there was a delay receiving hot water: we need to reset it. They charged me $120. In two weeks this time, they said motor is faulty and it is out of warranty. I decided to get rid of it and purchased a new dishwasher. They did not responded positively. I even told them to come and check if the machine has factory faulty. They said no. DO NOT BUY IT. I had a much better warranty experience with other companies.
            </p>"
67,1 star: Bad,"<p class=""review-content__text"">
                We had three of the same electric kettles sent and ALL broke in under a month!!!  ( Various buttons stopped functioning).<br/> Dont ever buy!!
            </p>"
68,1 star: Bad,"<p class=""review-content__text"">
                It is my first and last experience with KitchenAid. The order had been made on CyberMonday as a gift for Christmas to good friend. Amount had been charged from my CC, and in a week I receive an email from KitchenAid.com that my order is canceled. Link to order is not working, their site is under maintenance. There is NO way to reach Customer Service for order status. Horrible experience!!
            </p>"
69,1 star: Bad,"<p class=""review-content__text"">
                I bought a kitchenaid stand mixer and they sent me a used one...with butter smeared on it.
            </p>"
70,2 stars: Poor,"<p class=""review-content__text"">
                My wife finally decided to spend the money on an Artisan mixer. It came without the fill spout in the box. So I called the customer service number and was told the wait time was 39 minutes. Thinking this isn’t possible, I stayed on hold. After about 10 minutes I was told the wait time is still 33 minutes. I opted to use there email instead as I did not have time to sit on hold. I received a response that I would be contacted within 2 business days. After 3 go by with no communication, I call again. This time the wait was 11 minutes. I finally get a person and it was a harder process than expected.  Apparently someone else was registered with my phone number. We moved a year ago so maybe the old owner of our number did register. Understandable. But it confused the lady on the phone. She finally put me on hold for a while to look into something. When she returned, she took my information and they are supposed to be sending the part. We will see as it can take up to 10 business days. Which is also confusing as I could have just returned the unit as damaged instead of trying to save them the headache.
            </p>"
71,1 star: Bad,"<p class=""review-content__text"">
                I have a double Kitchen Aid oven and cook every day. Lower oven light bulb went out and when it was replaced it blew out all bulbs.  The repair man told me that the electric panel would need to be replaced , costing more than $1,000 and that it would probably be cheaper to buy a new oven.  Bear in mind that the ovens work perfectly, but what a joke and a rip off to need to spend over $1,000 to have lights in the ovens.   I would never buy another appliance from Kitchen Aid.  When I told our local dealer that I was going to try to have a reasonable conversation with Kitchen Aid about my dilemma, they said “ good luck”. That says it all!    Marilyn Smith, Dallas , Tx
            </p>"
72,1 star: Bad,"<p class=""review-content__text"">
                Bought a refrigerator and had to fix it twice in 3 years, being it in the same year within 6 months apart in a total of almost $1,200.00 and they basically said it was not under warranty and I would have to pay for everything. Will fix it, sell it and never ever buy any refrigerator from Kitchenaid.
            </p>"
73,1 star: Bad,"<p class=""review-content__text"">
                How about this, we have redone our kitchen and said to myself will replace all the aappliance with new none this way we wont have to deal with problems for 10/15 years...lol Problems is all I have with these cheap under-engineered (programmed obsolete) appliance...$10K for a refregirato, hoven microwave and diswasher machine, Refrigerator mother board failed after 13 months, they did not want to paid for the repair I had to send them a court warning so they do, then the microwave failed after 2 years, I have put it all appart to find faulty design in the cheap door lock system, and then the diswasher failed, the pump stopped working, I had to deal with customer service in the beginning they hang up twice,,,these gangsters dont deserve your money! before buying appliance conduct solid research and dont make the mistake of buying all the same brand for appliance, maybe a good hoven is make by this brand and the diswasher made by this brand kind of thing!
            </p>"
74,1 star: Bad,"<p class=""review-content__text"">
                I purchased 3 major kitchen aide products during my kitchen remodel. I was encouraged to purchase these products because of a rebate kitchen aide was offering. 4 months later I still have no rebate and was told that although the items were purchased during the promotional period and paid for the delivered invoice was after the promotional period. If anyone has done a kitchen remodel you would know that installation can be delayed. I spent 8,000 on my appliances and Kitchen Aide will not pay me my 250$ rebate. I will never purchase another item from them again and will make sure I tell everyone I know what has happened . Very disappointed in this company
            </p>"
75,1 star: Bad,"<p class=""review-content__text"">
                Built a home 3 years ago and the builder put in Kitchen aid appliances. <br/><br/>First, the dishwasher doesn't dry ANYTHING!!!! The side vents are fake and the service guy admitted the product sucks ... HUH!?<br/><br/>Second, the fridge has a two doors, and one of them has a sealing panel attached to it, and when you open and close that door the other should close, but it doesn't, so unless you know this and close the other door two you wake up to pools of water on the floor and a half melted fridge!!! UGH!<br/><br/>Third, I was stupid enough to buy 3 under the counter fridges for wine, cocktail mixes, etc. HUGE mistake. After the first year one fo them had the=digtail control panel come UNGLUED!!! YES, THEY USE GLUE!!! After arguing with the service center they repaired it for free.<br/><br/>Guess what I just noticed? The second ones digital panel came unglued and the wine went bad.. smells horrible. Once again had to escalate the issue to Care Resolutoin and they said we will pay for the $5 part but I have to p[ay for service call... really? It's a completely flawed design with GLUE! And I'm sure the 3rd one will eventually lose it's tackiness. I'm mad as a hornet! 4 refrigerates that suck.. all for the low low price of $6,400!!! I'm such a sucker.. I HOPE YOU WON'T BE!! STAY AWAY FROM ALL KITEHCN AID CRAP!
            </p>"
76,1 star: Bad,"<p class=""review-content__text"">
                SCAM<br/>BEWARE!!!<br/>It’s all fake and a SCAM. They have advertised a free Bowl with any artisan mixer purchased, taken my money in September 19 and I still haven’t received the bowl now in November 19 and every time I contact them they have no idea as when I might get the offer. It’s all a SCAM....Fake promotions...Awful customer service...
            </p>"
77,1 star: Bad,"<p class=""review-content__text"">
                I chose to buy a Kitchenaid Dishwasher after my Maytag failed after 6.5 years.The dry cycle worked sporadically on the Maytag starting in year 5.On the brand new top of the line Kitchenaid it didnt work for a second.The dishwasher completed the cycle leaving the plates wet and utensils just wet.After emptying the dishwasher it remained wet and musty.Two weeks later the technician arrived to check why the Disheasher was not working.Surprise Surprise the 2 week old dishwasher needs a new motherboard I called Whirlpool..I told them I wasnt comfortable with a brand new dishwasher that needed major repair after 2 weeks..The Supervisor said if I didnt want the repairs offered she could help me by canceling the repair order as well..If you have never purchased a Kitchenaid Appliance dont..Lack of service and professionalism has been my first experience with them<br/><br/>.
            </p>"
78,5 stars: Excellent,"<p class=""review-content__text"">
                Great customer service!  Thank you so much. I rang on Wednesday and spoke to a lovely lady- unfortunately I did not write down her name. She was extremely. My cook processor that I love and use every day had a cracked seal. Today a courier arrived at my door - yes two days later, with not only the seal but the complete lid, seal and measuring cup. Thank you SO much. Great great customer service. You have made my day. <br/><br/>Karen Hope - valued KA customer <br/>Xxx
            </p>"
79,1 star: Bad,"<p class=""review-content__text"">
                Bad. So bad. I attempted to order a stand mixer - placed the order, received the confirmation, saw the pending charge on my credit card, and then received an email that my order had been cancelled. I called to figure out the problem and they said it was because my billing and shipping addresses were different. I replaced the order over the phone, but never received a confirmation. The original charge was still pending on my credit card but the new purchase never showed up. I contacted KitchenAid and their representative said that the order had been cancelled because my billing and shipping addresses were different. I explained that this had happened before, and that I placed the order over the phone to make sure it didn't happen again and they said they didn't know what was wrong but their system didn't accept the order. I placed it AGAIN. The old charge was removed from my credit card, the new charge showed up as pending. I never received a confirmation of the order. A week later, after following up via email twice without response, the order showed up at my BILLING ADDRESS which I actively avoid shipping to because packages often get stolen.  Luckily this was not stolen but I will never order from KitchenAid again.
            </p>"
80,1 star: Bad,"<p class=""review-content__text"">
                I had such a horrible experience ordering through kitchenaid <br/>It has now been over a month and I'm hoping things get settled properly because I do not want to call in again. <br/><br/>On nov 25th I placed an order for a knife block set for my mom for christmas. On nov 27th I checked my acct and the money was taken out and then I recieved an email from my mom which stated that the order was cancelled. So I called customer service and they stated that since it was shipped to one name but paid by another their system cancels it in case its fraud. Ok no problem. <br/><br/>The guy asks if I want to re purchase it but put it in my name, i said yes. The guy tells me that it's actually going to be cheaper cause there was an extra 20% off for that day. Perfect! Well some how it came out to $.50 more. I said whatever just place the order it's only $.50. A couple days later I check my acct and the money's been taken out but now it $6 more than what I was supposed to pay.....<br/><br/> so I call in again and i get the same guy. He apologizes and sends me out a cheque for $10 because they cant go any less than that. Sweet! <br/><br/>Just over a week goes by and neither myself nor my mom recieve any emails regarding this purchase so I ordered her a different set (different brand) at canadian tire which she picked up the next day and told her if the kitchen aid one shows up to send it back.<br/><br/> My mom arrives home one day to find the package at her door because another person living in her building let the purolator guy in so she couldn't just refuse the package. So she looks for a form that we were told would be with it to return it, there was no form. So my mom takes it back to purolator and they said no problem they have done this before and they ship it back. I gave it a while to ensure that the package would be delivered back til I called in to inquire about my refund. The woman told me that we did it wrong and that we needed them to mail us out a form to return it.... well the guy i talked to and their website say different! <br/><br/>I then had to call purolator to find out the tracking number and was pretty much called a liar when I explained how things were done, then she laughs at me and says she cant give me a refund.... I asked how I would find the tracking of this package not a refund.... wow.... my mom then has to go to purolator and gets it all sorted. *note: this was the day before new years eve. So I decide to wait til I am able to call in to kitchen aid again which was this morning. <br/><br/>I give all the information and am excited to be done with this month long ordeal. Well the woman comes back and says that since they sent that cheque (which I never cashed) they can only give me a credit. I dont want a credit. I want nothing to do with kitchen aid at this moment so no I will rip the cheque up, send it back or take a photo of it with void written on  it and email it to them. I just want my money back. I was placed on hold many times for long periods of time to finally hear I will be getting my money back but first the woman has to try and belittle me a bit like I'm trying to scam them for $10. Somehow in their minds I'm coming out on top.... ummm no I just want my money back and I will tear up the cheque thanks.... <br/><br/>Now I have to wait a month or more to see the refund on my acct.... let's hope this is true....
            </p>"
81,4 stars: Great,"<p class=""review-content__text"">
                I was so excited to get the beautiful kitchen aid mixer with glass bowl.  When I was mixing dough it made the glass bowl lock itself to the base.  I tried googling how to remove from the base and it wouldn’t budge.  On YouTube a reviewer said to place it on the floor and straddle it and turn the bowl.  Lol!!!!   I actually tried this and every possible other maneuver and it wouldn’t come off the base.  Then I put it on the counter and tried removing it again the normal way  and it fell off the counter and the glass bowl had broken.  Sadly, I had to order a stainless bowl and I will never ever buy a glass bowl to be used with a mixer.  It doesn’t seem safe anyway.  Long story short the kitchen aid does have a great motor and design aesthetic however the glass bowl shouldn’t be used.  The quality is great otherwise!
            </p>"
82,1 star: Bad,"<p class=""review-content__text"">
                I ordered a mixer, and the order is being held up as possibly fraudulent. They won't say when it will be resolved. I see that somebody below has the exact same problem. If anyone is fraudulent, it's KitchenAid.com.
            </p>"
83,1 star: Bad,"<p class=""review-content__text"">
                I recently ordered a KitchenAid mixer as a gift.  Since the gift was not for someone in my immediate family, my billing address and my shipping addresses were different.  The website actually offers to have you buy a product as a gift, and since many gifts are purchased for people who do not live at my address, it never occurred to me that it would not be possible to pay for a product and have it sent to it's recipient at a different address.  Apparently, for Kitchenaid, this circumstance is one of several that will bump your order into a ""possibly fraudulent situation"" that will put your order on an indefinite hold.  I was sent a generic email five days after placing the order that said my order was not shipped and would not ship until further notice and there was no way to tell when or if this order would be filled.   It didn't indicate my name or order number or product ordered.  I called Kitchenaid directly and was put on hold for 38 minutes.  When a customer service representative answered, she could not give me any information other than the same information in the email -- that yes, I had placed an order but there was no way to tell where the product was or when or if it could be delivered.  I asked to speak to a supervisor.  The customer service supervisor explained that our order had been sent to their fraud department for one of many reasons.  Our order could have contained an incorrectly spelled name, or we could have entered a zip code incorrectly or ""any number of reasons"" but no reason that could be specifically attached to our order.  Further, the fraud department was not reachable on the phone, ever, nor could she talk to them and she didn't know when or if she ever would be able to speak to them.  Our only recourse was to wait for another generically sent email that would explain that our order was either sent through or cancelled.  The fraud department would have made their decision within 24 to 48 hours but the email of explanation would take up to four days.  At this point, it has been five days.  One of my biggest problems is that the customer service representatives were unhelpful, unable to confirm or explain what was going on with the order and, although the company said they hadn't charged my card, they actually have.  The money is out of my account and I have no product and no order delivery time or date.  It has been explained to me by customer service that I could be a scammer, she used those words exactly, and that all of this vague information was for my protection.  This is ridiculously poor customer service.  I  should be able to expect a company that has taken funds from my account to be able to tell me where the product I purchased is and when it will arrive.  I went through three phone calls and three people before finally cancelling my order.  The last person I spoke with was able to explain the order process and where our order seemed to have been delayed.  She did suggest cancelling the order and beginning again at a somewhat later date.  Apparently engraving (which we had ordered on our Kitchenaid mixer) is not always available, so if we wait to re-order, engraving might not be available.  Honestly, I would order through a third party company with reliable and good customer service.  We, literally, spent three hours on the phone, most of it on hold, in order to cancel an order that was placed five days ago.  Considering how much commerce happens on the internet, Kitchenaid needs to up their game considerably.
            </p>"
84,2 stars: Poor,"<p class=""review-content__text"">
                I bought my wife a professional 5 plus mixer last Christmas.  She has used it 6 times this year.  She is now baking for Christmas and paint is mixed in the cookies.  My mother had the same issue except hers was 20 years old.   Do I have to buy a new flat beater every 5th use? <br/><br/>What a cheap product.
            </p>"
85,1 star: Bad,"<p class=""review-content__text"">
                We purchased a new Kitchen Aid fridge within a year and a half had two repairs done . Finally the company we purchased the fridge from gave us a new one . This is the fun part every year after year for 4 years now fridge goes warm and it ices inside . Called the manufacturer and they do nothing for you . Last visit from the repair people was 500.00 dollars. So my suggestion to anyone in the market for a fridge be aware.
            </p>"
86,1 star: Bad,"<p class=""review-content__text"">
                Do not buy if you think about service and warranty. I got it and had issued from the first month. I neglect to report it timely. I rented my house and my tenant started using it. They had the same problem. We called the service. They said there was a delay receiving hot water: we need to reset it. They charged me $120. In two weeks this time, they said motor is faulty and it is out of warranty. I decided to get rid of it and purchased a new dishwasher. They did not responded positively. I even told them to come and check if the machine has factory faulty. They said no. DO NOT BUY IT. I had a much better warranty experience with other companies.
            </p>"
87,1 star: Bad,"<p class=""review-content__text"">
                We had three of the same electric kettles sent and ALL broke in under a month!!!  ( Various buttons stopped functioning).<br/> Dont ever buy!!
            </p>"
88,1 star: Bad,"<p class=""review-content__text"">
                It is my first and last experience with KitchenAid. The order had been made on CyberMonday as a gift for Christmas to good friend. Amount had been charged from my CC, and in a week I receive an email from KitchenAid.com that my order is canceled. Link to order is not working, their site is under maintenance. There is NO way to reach Customer Service for order status. Horrible experience!!
            </p>"
89,1 star: Bad,"<p class=""review-content__text"">
                I bought a kitchenaid stand mixer and they sent me a used one...with butter smeared on it.
            </p>"
90,2 stars: Poor,"<p class=""review-content__text"">
                My wife finally decided to spend the money on an Artisan mixer. It came without the fill spout in the box. So I called the customer service number and was told the wait time was 39 minutes. Thinking this isn’t possible, I stayed on hold. After about 10 minutes I was told the wait time is still 33 minutes. I opted to use there email instead as I did not have time to sit on hold. I received a response that I would be contacted within 2 business days. After 3 go by with no communication, I call again. This time the wait was 11 minutes. I finally get a person and it was a harder process than expected.  Apparently someone else was registered with my phone number. We moved a year ago so maybe the old owner of our number did register. Understandable. But it confused the lady on the phone. She finally put me on hold for a while to look into something. When she returned, she took my information and they are supposed to be sending the part. We will see as it can take up to 10 business days. Which is also confusing as I could have just returned the unit as damaged instead of trying to save them the headache.
            </p>"
91,1 star: Bad,"<p class=""review-content__text"">
                I have a double Kitchen Aid oven and cook every day. Lower oven light bulb went out and when it was replaced it blew out all bulbs.  The repair man told me that the electric panel would need to be replaced , costing more than $1,000 and that it would probably be cheaper to buy a new oven.  Bear in mind that the ovens work perfectly, but what a joke and a rip off to need to spend over $1,000 to have lights in the ovens.   I would never buy another appliance from Kitchen Aid.  When I told our local dealer that I was going to try to have a reasonable conversation with Kitchen Aid about my dilemma, they said “ good luck”. That says it all!    Marilyn Smith, Dallas , Tx
            </p>"
92,1 star: Bad,"<p class=""review-content__text"">
                Bought a refrigerator and had to fix it twice in 3 years, being it in the same year within 6 months apart in a total of almost $1,200.00 and they basically said it was not under warranty and I would have to pay for everything. Will fix it, sell it and never ever buy any refrigerator from Kitchenaid.
            </p>"
93,1 star: Bad,"<p class=""review-content__text"">
                How about this, we have redone our kitchen and said to myself will replace all the aappliance with new none this way we wont have to deal with problems for 10/15 years...lol Problems is all I have with these cheap under-engineered (programmed obsolete) appliance...$10K for a refregirato, hoven microwave and diswasher machine, Refrigerator mother board failed after 13 months, they did not want to paid for the repair I had to send them a court warning so they do, then the microwave failed after 2 years, I have put it all appart to find faulty design in the cheap door lock system, and then the diswasher failed, the pump stopped working, I had to deal with customer service in the beginning they hang up twice,,,these gangsters dont deserve your money! before buying appliance conduct solid research and dont make the mistake of buying all the same brand for appliance, maybe a good hoven is make by this brand and the diswasher made by this brand kind of thing!
            </p>"
94,1 star: Bad,"<p class=""review-content__text"">
                I purchased 3 major kitchen aide products during my kitchen remodel. I was encouraged to purchase these products because of a rebate kitchen aide was offering. 4 months later I still have no rebate and was told that although the items were purchased during the promotional period and paid for the delivered invoice was after the promotional period. If anyone has done a kitchen remodel you would know that installation can be delayed. I spent 8,000 on my appliances and Kitchen Aide will not pay me my 250$ rebate. I will never purchase another item from them again and will make sure I tell everyone I know what has happened . Very disappointed in this company
            </p>"
95,1 star: Bad,"<p class=""review-content__text"">
                Built a home 3 years ago and the builder put in Kitchen aid appliances. <br/><br/>First, the dishwasher doesn't dry ANYTHING!!!! The side vents are fake and the service guy admitted the product sucks ... HUH!?<br/><br/>Second, the fridge has a two doors, and one of them has a sealing panel attached to it, and when you open and close that door the other should close, but it doesn't, so unless you know this and close the other door two you wake up to pools of water on the floor and a half melted fridge!!! UGH!<br/><br/>Third, I was stupid enough to buy 3 under the counter fridges for wine, cocktail mixes, etc. HUGE mistake. After the first year one fo them had the=digtail control panel come UNGLUED!!! YES, THEY USE GLUE!!! After arguing with the service center they repaired it for free.<br/><br/>Guess what I just noticed? The second ones digital panel came unglued and the wine went bad.. smells horrible. Once again had to escalate the issue to Care Resolutoin and they said we will pay for the $5 part but I have to p[ay for service call... really? It's a completely flawed design with GLUE! And I'm sure the 3rd one will eventually lose it's tackiness. I'm mad as a hornet! 4 refrigerates that suck.. all for the low low price of $6,400!!! I'm such a sucker.. I HOPE YOU WON'T BE!! STAY AWAY FROM ALL KITEHCN AID CRAP!
            </p>"
96,1 star: Bad,"<p class=""review-content__text"">
                SCAM<br/>BEWARE!!!<br/>It’s all fake and a SCAM. They have advertised a free Bowl with any artisan mixer purchased, taken my money in September 19 and I still haven’t received the bowl now in November 19 and every time I contact them they have no idea as when I might get the offer. It’s all a SCAM....Fake promotions...Awful customer service...
            </p>"
97,1 star: Bad,"<p class=""review-content__text"">
                I chose to buy a Kitchenaid Dishwasher after my Maytag failed after 6.5 years.The dry cycle worked sporadically on the Maytag starting in year 5.On the brand new top of the line Kitchenaid it didnt work for a second.The dishwasher completed the cycle leaving the plates wet and utensils just wet.After emptying the dishwasher it remained wet and musty.Two weeks later the technician arrived to check why the Disheasher was not working.Surprise Surprise the 2 week old dishwasher needs a new motherboard I called Whirlpool..I told them I wasnt comfortable with a brand new dishwasher that needed major repair after 2 weeks..The Supervisor said if I didnt want the repairs offered she could help me by canceling the repair order as well..If you have never purchased a Kitchenaid Appliance dont..Lack of service and professionalism has been my first experience with them<br/><br/>.
            </p>"
98,5 stars: Excellent,"<p class=""review-content__text"">
                Great customer service!  Thank you so much. I rang on Wednesday and spoke to a lovely lady- unfortunately I did not write down her name. She was extremely. My cook processor that I love and use every day had a cracked seal. Today a courier arrived at my door - yes two days later, with not only the seal but the complete lid, seal and measuring cup. Thank you SO much. Great great customer service. You have made my day. <br/><br/>Karen Hope - valued KA customer <br/>Xxx
            </p>"
99,1 star: Bad,"<p class=""review-content__text"">
                Bad. So bad. I attempted to order a stand mixer - placed the order, received the confirmation, saw the pending charge on my credit card, and then received an email that my order had been cancelled. I called to figure out the problem and they said it was because my billing and shipping addresses were different. I replaced the order over the phone, but never received a confirmation. The original charge was still pending on my credit card but the new purchase never showed up. I contacted KitchenAid and their representative said that the order had been cancelled because my billing and shipping addresses were different. I explained that this had happened before, and that I placed the order over the phone to make sure it didn't happen again and they said they didn't know what was wrong but their system didn't accept the order. I placed it AGAIN. The old charge was removed from my credit card, the new charge showed up as pending. I never received a confirmation of the order. A week later, after following up via email twice without response, the order showed up at my BILLING ADDRESS which I actively avoid shipping to because packages often get stolen.  Luckily this was not stolen but I will never order from KitchenAid again.
            </p>"
