Brand,Category,Review,Stars,review_rating
Apple,Technology,"
Everything about apple and Itunes is garbage. Not user friendly, does not work properly.
            ",1.0,NEGATIVE
Apple,Technology,"
Products really suck, very unhelpful customer service.
            ",1.0,NEGATIVE
Apple,Technology,"
13 inch MacBook Pro’s screen started flickering a month out of the box. Spent hours and hours over months trouble shooting the issue with Apple Care and the Apple store. Logic board and display were replaced under warranty. The flickering issue continued (out of warranty) after these replacements and I continued to try to trouble shoot the issue with Apple. When no resolution occurred I asked for the computer to be replaced. Apple refused. Communicated with executive offices about the issue. Spent more hours trouble shooting the issue with them. In the end the conclusion they came to was that I helped them identify a software bug causing the problem and that they may fix at some point in the future. However they cannot provide any time line or follow to let me know when the issue has been fixed. I should just trust that they will make the fix and wait it out with a computer with a screen that continues flicker. The whole process described took almost two years and I still have a $2500 dollar computer with a display issue that started within a month of unboxing. No resolution. Throughout the process customer service was abysmal: I’ve been blamed, talked down to, sent on a variety of time consuming paths that all led no where (do this test, that test, oh why did that person tell you to do that test? That won’t help, talk to this person, that person, we can’t find any record of your conversation with that person, etc). There’s been no accountability or follow up. Hours of wasted time. Horrible company. Horrible customer service experience. At the end of the day my computer (that did not work from day one) still does not work properly and in addition now has keyboard issues. My only consolation is that reading the reviews here, I realize that many others have had similar experiences with Apple products and service. I was a long time Apple fan who will not be purchasing Apple products in the future. I have learned my lesson.
            ",1.0,NEGATIVE
Apple,Technology,"
I will never buy an apple product again. I own an iPhone 5 and the battery only lasts 30 min, and it’s only two years old. Also, now it has recently started to pop up siri every 3 seconds. I’ve turned off the “hey siri” setting and the “press home for siri” option. Apple is the worst. I’m only using Android from this point on.
            ",1.0,NEGATIVE
Apple,Technology,"
I cant even use my laptop because Apple doesnt want to update their old systems, this just proves that they only care about money.
            ",1.0,NEGATIVE
Apple,Technology,"
My iPhone 7 wasn’t getting any service, so after spending 2 hours with technical support I was told that I needed to send my phone to be service. I told them that I didn’t have a spare phone or could not be without a phone, so I was basically forced to by a new phone. Turned out that the $850 iPhone 11 I purchased started having problems with its sounds. After spending almost 1 hour and half with technical support, I was told that I had to  send my new phone to be fixed. Basically I was back to square 1. They refused to send me a new phone back, and return this one considering that I was still within the return policy. I’m beyond disappointed with Apple!
            ",1.0,NEGATIVE
Apple,Technology,"
Apple continues to disappointment customers with every product they release there’s always a problems the new iPad Pro 2020 is similar to the iPad Pro 2018 also the new MacBook Air is only a refresh and doesn’t have good thermals and heats up also the iPhone se 2 is a scam as there is no need for this product as a iPhone XR refurbished is £40 more and you get a lot more including longer battery and more screen seem like Apple are only making money from us
            ",1.0,NEGATIVE
Apple,Technology,"
This new update by apple sucks . Since the time I have updated my phone to 13.4.1 its get hanged every now and then . This version of update is a complete failure and apple needs to relook the same . I am using an Apple IPhone 11 Pro .
            ",1.0,NEGATIVE
Apple,Technology,"
I want to make it known that it’s absolutely criminal for Apple to purposefully slow older product models so that customers are forced to upgrade. I have had my iPhone 8+ for only 2 years. I purchased and financed the phone in March 2018. How convenient for Apple that the month my phone is finally paid off that it starts to have problems nudging me to upgrade. Well I won’t. I had to upgrade to this phone to begin with because they did this with the iPhone 6. My 6 was in fine condition, no older than 2 years old as well but I was forced to upgrade working in a daycare at the time where I couldn’t afford to have my phone dying in ten minutes not even being used. This is CRIMINAL. It should be ILLEGAL. I complied with an upgrade in 2018. Not this time. Apple can take their criminal garbage and stick it where the sun doesn’t shine. Going to be sure to file a lawsuit for this because if I’m going to be forced to upgrade, it surely won’t be coming out of my pocket. Shame on you, Apple. Shame on you for being a billion dollar company who breaks their loyal customer’s arms with stunts like this. I know many others have experienced this kind of frustration but I am over it. I’m not paying to upgrade my phone for no reason except that Apple abuses their upper hand.
            ",1.0,NEGATIVE
Apple,Technology,"
Apple had broken my 2012 mac mini and they will not fix this and i have autism and now i will kill myself.  Thanks {APPLE}
            ",1.0,NEGATIVE
Apple,Technology,"
I am an educator that is in desperate need of technology to teach my students from home. I have a school computer but it lacks the capacity to remote teach in an efficient way. I called Apple hoping they could help me through this time but they said they do not do that.  I was willing to purchase a new computer but was hoping they could discount the cost. For such a big company it is disappointing they could not see their way to helping out educators during this crisis. I want the very best for my students and connecting with them has been a struggle. Apple, please think about giving back during this time :((
            ",1.0,NEGATIVE
Apple,Technology,"
Just purchased iPhone 11 Pro less than 3 month and suddenly screen started to glitch, called Apple because of Apple care and was on the phone for over 5 hours trying to get them to send me a new phone since all stores are closed.. spoke with 4 different agents including a manager and they asked me to pay 1100 on hold so they can send me the new phone and once I return it back they will release the money. They are not humans all companies are working with everyone due to covid-19 but APPLE they don’t care... one of the worst companies to do business with...never again
            ",1.0,NEGATIVE
Apple,Technology,"
AWFUL AWFUL AWFUL. ABSOLUTELY THE MOST FRUSTRATING AND UNINFORMED, POORLY TRAINED, AND PITIFUL EXCUSE FOR CUSTOMER SERVICE. If you need anything right now from apple, DON'T EXPECT FOR IT TO ARRIVE UNTIL NEARLY A MONTH AFTER (still waiting actually) and don't expect any of the employees to be ""Geniuses""cause they have no idea what they are talking about. I have spoken to them countless times about this issue, and as a student and healthcare worker, I am incredibly upset by not just the complaints of slow shipping, but the glitching and sudden failure of apple products DURING A PANDEMIC. They are absolutely awful and honestly have been for a while. Would highly recommend a PC next time.
            ",1.0,NEGATIVE
Apple,Technology,"
My remote does not work. Remote never really worked since I received the remote. Now I can't watch it. I called spectrum and was advised to contact Apple. I spoke with the rude person- Posing a a supervisor. Advising me that my remote is still under warranty, BUT I have to PAY $60.00 for them to send out, and once I send the old remote back I can get me money back. Well, unfortunately I paid bills, and do not have $60 available, and given my funds are different right now. Due to corona. Unable to work overtime, not all my hours. He couldn't even waive it. As a 1st time caller, after telling him my grievance. I HATE APPLE- can't go in the store- THEY DON""T CARE... STILL CAN""T WATCH TV. BUT BEING CHARGED FOR EQUIPMENT MONTHLY.  HATE APPLE TV. I WILL NEVER BUY THESE PRODUCTS- I WILL TELL EVERYONE I KNOW&gt;&gt;&gt;&gt;&gt;
            ",1.0,NEGATIVE
Apple,Technology,"
Extremely cheap mobile. Google map never worked properly. Most of the other apps stopped working after 5-6 months of using the iphone 8 with 512GB memory. Loss of money only.
            ",1.0,NEGATIVE
Apple,Technology,"
Apple accidentally cancelled my subscription of a free year of Apple TV plus steaming service. Left me on hold for 30+ minutes blamed me and claimed there was no remedy.  Beware of Apple promises. Dishonest.
            ",1.0,NEGATIVE
Apple,Technology,"
apple needs to improve I am an apple fan and i had iPhone 5 which was my favorite phone but when I got iPhone X i regretted buying it. i brought iPhone X for almost 1,400 dollars and then in a couple months after it easily broke. It was my only phone and it costed another 300 to 400 dollars to fix my touch screen. it is to expensive and it breaks easily not to mention it is a total rip-off when it comes to repair the damn phone that easily breaks. Also apple needs to improve their IOS system.
            ",3.0,NEGATIVE
Apple,Technology,"
While playing a game, I made a purchase in app. Expecting it to be the $4.99 it said it was going to be, I was charged .31 tax. I live in Massachusetts which does not consider digital content taxable. Apple basically said oh well, we decided that yeah you have to pay the tax and we won’t refund your purchase. Needless to say I will NEVER buy another in app anything from apple and am seriously considering going back to android. They don’t pull that BS.
            ",1.0,NEGATIVE
Apple,Technology,"
The lid on my AirPods became loose. I contacted Apple customer service hi advised the only option was to either send the case back to Apple for repair under warranty or visit a Apple Service Centre. I explained that I was in isolation due to Covid-19 and I did not want to leave my home thus putting me and my family at risk for none essential travel. I kindly asked whether Apple could extend my warranty until after the lockdown was lifted then I would visit a service centre. Apple refused the extension of the warrant on the AirPod case. Shocking service !
            ",1.0,NEGATIVE
Apple,Technology,"
Everything about apple and Itunes is garbage. Not user friendly, does not work properly.
            ",1.0,NEGATIVE
Apple,Technology,"
Products really suck, very unhelpful customer service.
            ",1.0,NEGATIVE
Apple,Technology,"
13 inch MacBook Pro’s screen started flickering a month out of the box. Spent hours and hours over months trouble shooting the issue with Apple Care and the Apple store. Logic board and display were replaced under warranty. The flickering issue continued (out of warranty) after these replacements and I continued to try to trouble shoot the issue with Apple. When no resolution occurred I asked for the computer to be replaced. Apple refused. Communicated with executive offices about the issue. Spent more hours trouble shooting the issue with them. In the end the conclusion they came to was that I helped them identify a software bug causing the problem and that they may fix at some point in the future. However they cannot provide any time line or follow to let me know when the issue has been fixed. I should just trust that they will make the fix and wait it out with a computer with a screen that continues flicker. The whole process described took almost two years and I still have a $2500 dollar computer with a display issue that started within a month of unboxing. No resolution. Throughout the process customer service was abysmal: I’ve been blamed, talked down to, sent on a variety of time consuming paths that all led no where (do this test, that test, oh why did that person tell you to do that test? That won’t help, talk to this person, that person, we can’t find any record of your conversation with that person, etc). There’s been no accountability or follow up. Hours of wasted time. Horrible company. Horrible customer service experience. At the end of the day my computer (that did not work from day one) still does not work properly and in addition now has keyboard issues. My only consolation is that reading the reviews here, I realize that many others have had similar experiences with Apple products and service. I was a long time Apple fan who will not be purchasing Apple products in the future. I have learned my lesson.
            ",1.0,NEGATIVE
Apple,Technology,"
I will never buy an apple product again. I own an iPhone 5 and the battery only lasts 30 min, and it’s only two years old. Also, now it has recently started to pop up siri every 3 seconds. I’ve turned off the “hey siri” setting and the “press home for siri” option. Apple is the worst. I’m only using Android from this point on.
            ",1.0,NEGATIVE
Apple,Technology,"
I cant even use my laptop because Apple doesnt want to update their old systems, this just proves that they only care about money.
            ",1.0,NEGATIVE
Apple,Technology,"
My iPhone 7 wasn’t getting any service, so after spending 2 hours with technical support I was told that I needed to send my phone to be service. I told them that I didn’t have a spare phone or could not be without a phone, so I was basically forced to by a new phone. Turned out that the $850 iPhone 11 I purchased started having problems with its sounds. After spending almost 1 hour and half with technical support, I was told that I had to  send my new phone to be fixed. Basically I was back to square 1. They refused to send me a new phone back, and return this one considering that I was still within the return policy. I’m beyond disappointed with Apple!
            ",1.0,NEGATIVE
Apple,Technology,"
Apple continues to disappointment customers with every product they release there’s always a problems the new iPad Pro 2020 is similar to the iPad Pro 2018 also the new MacBook Air is only a refresh and doesn’t have good thermals and heats up also the iPhone se 2 is a scam as there is no need for this product as a iPhone XR refurbished is £40 more and you get a lot more including longer battery and more screen seem like Apple are only making money from us
            ",1.0,NEGATIVE
Apple,Technology,"
This new update by apple sucks . Since the time I have updated my phone to 13.4.1 its get hanged every now and then . This version of update is a complete failure and apple needs to relook the same . I am using an Apple IPhone 11 Pro .
            ",1.0,NEGATIVE
Apple,Technology,"
I want to make it known that it’s absolutely criminal for Apple to purposefully slow older product models so that customers are forced to upgrade. I have had my iPhone 8+ for only 2 years. I purchased and financed the phone in March 2018. How convenient for Apple that the month my phone is finally paid off that it starts to have problems nudging me to upgrade. Well I won’t. I had to upgrade to this phone to begin with because they did this with the iPhone 6. My 6 was in fine condition, no older than 2 years old as well but I was forced to upgrade working in a daycare at the time where I couldn’t afford to have my phone dying in ten minutes not even being used. This is CRIMINAL. It should be ILLEGAL. I complied with an upgrade in 2018. Not this time. Apple can take their criminal garbage and stick it where the sun doesn’t shine. Going to be sure to file a lawsuit for this because if I’m going to be forced to upgrade, it surely won’t be coming out of my pocket. Shame on you, Apple. Shame on you for being a billion dollar company who breaks their loyal customer’s arms with stunts like this. I know many others have experienced this kind of frustration but I am over it. I’m not paying to upgrade my phone for no reason except that Apple abuses their upper hand.
            ",1.0,NEGATIVE
Apple,Technology,"
Apple had broken my 2012 mac mini and they will not fix this and i have autism and now i will kill myself.  Thanks {APPLE}
            ",1.0,NEGATIVE
Apple,Technology,"
I am an educator that is in desperate need of technology to teach my students from home. I have a school computer but it lacks the capacity to remote teach in an efficient way. I called Apple hoping they could help me through this time but they said they do not do that.  I was willing to purchase a new computer but was hoping they could discount the cost. For such a big company it is disappointing they could not see their way to helping out educators during this crisis. I want the very best for my students and connecting with them has been a struggle. Apple, please think about giving back during this time :((
            ",1.0,NEGATIVE
Apple,Technology,"
Just purchased iPhone 11 Pro less than 3 month and suddenly screen started to glitch, called Apple because of Apple care and was on the phone for over 5 hours trying to get them to send me a new phone since all stores are closed.. spoke with 4 different agents including a manager and they asked me to pay 1100 on hold so they can send me the new phone and once I return it back they will release the money. They are not humans all companies are working with everyone due to covid-19 but APPLE they don’t care... one of the worst companies to do business with...never again
            ",1.0,NEGATIVE
Apple,Technology,"
AWFUL AWFUL AWFUL. ABSOLUTELY THE MOST FRUSTRATING AND UNINFORMED, POORLY TRAINED, AND PITIFUL EXCUSE FOR CUSTOMER SERVICE. If you need anything right now from apple, DON'T EXPECT FOR IT TO ARRIVE UNTIL NEARLY A MONTH AFTER (still waiting actually) and don't expect any of the employees to be ""Geniuses""cause they have no idea what they are talking about. I have spoken to them countless times about this issue, and as a student and healthcare worker, I am incredibly upset by not just the complaints of slow shipping, but the glitching and sudden failure of apple products DURING A PANDEMIC. They are absolutely awful and honestly have been for a while. Would highly recommend a PC next time.
            ",1.0,NEGATIVE
Apple,Technology,"
My remote does not work. Remote never really worked since I received the remote. Now I can't watch it. I called spectrum and was advised to contact Apple. I spoke with the rude person- Posing a a supervisor. Advising me that my remote is still under warranty, BUT I have to PAY $60.00 for them to send out, and once I send the old remote back I can get me money back. Well, unfortunately I paid bills, and do not have $60 available, and given my funds are different right now. Due to corona. Unable to work overtime, not all my hours. He couldn't even waive it. As a 1st time caller, after telling him my grievance. I HATE APPLE- can't go in the store- THEY DON""T CARE... STILL CAN""T WATCH TV. BUT BEING CHARGED FOR EQUIPMENT MONTHLY.  HATE APPLE TV. I WILL NEVER BUY THESE PRODUCTS- I WILL TELL EVERYONE I KNOW&gt;&gt;&gt;&gt;&gt;
            ",1.0,NEGATIVE
Apple,Technology,"
Extremely cheap mobile. Google map never worked properly. Most of the other apps stopped working after 5-6 months of using the iphone 8 with 512GB memory. Loss of money only.
            ",1.0,NEGATIVE
Apple,Technology,"
Apple accidentally cancelled my subscription of a free year of Apple TV plus steaming service. Left me on hold for 30+ minutes blamed me and claimed there was no remedy.  Beware of Apple promises. Dishonest.
            ",1.0,NEGATIVE
Apple,Technology,"
apple needs to improve I am an apple fan and i had iPhone 5 which was my favorite phone but when I got iPhone X i regretted buying it. i brought iPhone X for almost 1,400 dollars and then in a couple months after it easily broke. It was my only phone and it costed another 300 to 400 dollars to fix my touch screen. it is to expensive and it breaks easily not to mention it is a total rip-off when it comes to repair the damn phone that easily breaks. Also apple needs to improve their IOS system.
            ",3.0,NEGATIVE
Apple,Technology,"
While playing a game, I made a purchase in app. Expecting it to be the $4.99 it said it was going to be, I was charged .31 tax. I live in Massachusetts which does not consider digital content taxable. Apple basically said oh well, we decided that yeah you have to pay the tax and we won’t refund your purchase. Needless to say I will NEVER buy another in app anything from apple and am seriously considering going back to android. They don’t pull that BS.
            ",1.0,NEGATIVE
Apple,Technology,"
The lid on my AirPods became loose. I contacted Apple customer service hi advised the only option was to either send the case back to Apple for repair under warranty or visit a Apple Service Centre. I explained that I was in isolation due to Covid-19 and I did not want to leave my home thus putting me and my family at risk for none essential travel. I kindly asked whether Apple could extend my warranty until after the lockdown was lifted then I would visit a service centre. Apple refused the extension of the warrant on the AirPod case. Shocking service !
            ",1.0,NEGATIVE
Apple,Technology,"
Everything about apple and Itunes is garbage. Not user friendly, does not work properly.
            ",1.0,NEGATIVE
Apple,Technology,"
Products really suck, very unhelpful customer service.
            ",1.0,NEGATIVE
Apple,Technology,"
13 inch MacBook Pro’s screen started flickering a month out of the box. Spent hours and hours over months trouble shooting the issue with Apple Care and the Apple store. Logic board and display were replaced under warranty. The flickering issue continued (out of warranty) after these replacements and I continued to try to trouble shoot the issue with Apple. When no resolution occurred I asked for the computer to be replaced. Apple refused. Communicated with executive offices about the issue. Spent more hours trouble shooting the issue with them. In the end the conclusion they came to was that I helped them identify a software bug causing the problem and that they may fix at some point in the future. However they cannot provide any time line or follow to let me know when the issue has been fixed. I should just trust that they will make the fix and wait it out with a computer with a screen that continues flicker. The whole process described took almost two years and I still have a $2500 dollar computer with a display issue that started within a month of unboxing. No resolution. Throughout the process customer service was abysmal: I’ve been blamed, talked down to, sent on a variety of time consuming paths that all led no where (do this test, that test, oh why did that person tell you to do that test? That won’t help, talk to this person, that person, we can’t find any record of your conversation with that person, etc). There’s been no accountability or follow up. Hours of wasted time. Horrible company. Horrible customer service experience. At the end of the day my computer (that did not work from day one) still does not work properly and in addition now has keyboard issues. My only consolation is that reading the reviews here, I realize that many others have had similar experiences with Apple products and service. I was a long time Apple fan who will not be purchasing Apple products in the future. I have learned my lesson.
            ",1.0,NEGATIVE
Apple,Technology,"
I will never buy an apple product again. I own an iPhone 5 and the battery only lasts 30 min, and it’s only two years old. Also, now it has recently started to pop up siri every 3 seconds. I’ve turned off the “hey siri” setting and the “press home for siri” option. Apple is the worst. I’m only using Android from this point on.
            ",1.0,NEGATIVE
Apple,Technology,"
I cant even use my laptop because Apple doesnt want to update their old systems, this just proves that they only care about money.
            ",1.0,NEGATIVE
Apple,Technology,"
Last time I will ever buy Apple. When Steve Jobs passed away that’s when I should’ve left Apple. I had a trade-in was supposed to get a $500 credit they only gave me $120 credit and gave me the difference in an Apple gift card. You call customer service they say they’re going to fix it that’s a joke because it never got fixed you go on and on round and around I am just so done with Apple! Will be going back to Samsung should’ve stayed with them
            ",1.0,NEGATIVE
Apple,Technology,"
Update2: Guess what I had at my door step today. A package from Apple, that was promised not be delivered to me by several customer representatives. On top of that, I couldn't just give it back to UPS, because return shipping was with Fedex!!! Absolutely unacceptable. Horrible experience with apple. That a package couldn't have been taken back 45 min after I placed my order is beyond my comprehension. That service representatives just hang op on me, leave chats, etc. even though I'm simply asking them to call UPS to intercept my package.  I was offered no compensation for the mess whatsoever. Since it's Thursday my package won't be returned until next week and then I'll have to wait 5 days for my refund. Absolutely horrible company. Makes billions but can't help out a teleworking customer who needs a better machine for work at home. I should have gotten my gift card payments back. Instead, I had to increase my exposure risk to the virus. Thanks Apple  Update: They shipped it this morning at 6 AM. I can't believe this. The representative on the phone assured me it wouldn't be shipped. Now I have to go to the UPS store to return it, all while we're under ""stayathome"" order. The person I chatted with just left the chat, after I asked them to contact UPS to intercept the package. I am absolutely furious about this. Apple used to have good customer service. It's gotten absolutely unacceptable. Will not buy from apple again after I used my apple store card.  This is a review for an issue with their customer service and their ordering options I just experienced. I ordered an iMac, but changed my mind about it and wanted to get a different one just 30 min later. So I tried to login online to cancel my order. An error occurred, so I started chatting with one of their representatives. First I asked if I can switch my order. She asked me so many questions and would not understand what I wanted to do. 20 min later when I finally got her to understand that I wanted to cancel my order, she writes ""Oooh..., it's too late now, because they already shipped it"". What the heck. In theory fast shipping sounds great. But man Apple, give your customer an hour of a grace period so we can change our order within an hour, if we need to! It was literally marked in process for shipping within 45 min. I paid with an apple store gift card, so now I can't just order a new one. No, I have to wait for my order to get here, then send it back to Apple, then wait for my refund, then place a new order. If the representative would have just cancelled my order within the first 5 min, this wouldn't have happened. I'm so upset at the inefficiency of this... I'm teleworking because of COVID-19 right now and need a better computer for data processing, since I can't work in my office. Now I have to wait probably more than a week. Yes I changed my mind about an order, but common that happens. The representative should have been way more on top of things. I called and they are processing a return and the representative on the phone literally interrupted me to just try to issue a return as quickly as possible, because she understood how frustrating that was. I think Apple should refund me immediately, instead of me having to wait for the return, because this was the fault of their customer service being so slow!  Just if anyone is interested. I wanted to change my order because I realized that you cannot change the RAM in the 21.5"" iMac models yourself, but you can in the 27"". This is ridiculous by the way. Money over costumer satisfaction for this company seems to be the motto.
            ",1.0,NEGATIVE
Apple,Technology,"
Please don’t use Apple wallet!! My account was hacked and started sending out money without my facial recognition, pin, or anything that would state I agree with the transaction! Apple refuses to take accountability or to check if they do have a hack problem. They will not help you if this ever happens. Money started flowing out of my accounts, to accounts of people who weren’t even receiving the money! This is real and serious. I too used it for a while before this occurred and I was completely shocked and upset by what had happened. Now I am out of the money and apple does not care. I understand the false sense of security we place on technology with our money but be wary!!
            ",1.0,NEGATIVE
Apple,Technology,"
Despite being the manufacturer and supplier of the product I ordered, Apple has somehow managed to delay the order I placed for three to four weeks when every other supplier was able to ship them out the next day (and this was for a product that was in stock on the day I ordered it). What's more, Apple didn't think it important to tell their customer that the item had been delayed this long, nor felt it necessary to apologise in any way.
            ",1.0,NEGATIVE
Apple,Technology,"
For the price you pay for so called superior Apple products you would think their customer service would be amazing.  Unfortunately as i have discovered having to use it lately it is perhaps the worst out there. My I pad developed a fault well within warranty of course and the wriggling and squirming Apple did to try to get out of fixing my issue was nothing short of astonishing. Eventually due to pure persistence on my part they agreed to fix my product so good of them. Will never purchase a Apple product again, really bad service!
            ",1.0,NEGATIVE
Apple,Technology,"
RIp off there is no need for a knew phone jack in any of the phones it’s just so they can keep earning profits as if the greedy mo fo don’t make enough 😂😂😂😂 good luck spending it during lockdown you mug what don’t you understand about money ???? It’s not gunna be in your grave with you
            ",1.0,NEGATIVE
Apple,Technology,"
Trash company I order phone and never receive they charge me for it anyway Samsung better 100 times and their customer service better never order apple products anymore
            ",1.0,NEGATIVE
Apple,Technology,"
I will not buy an apple product again.  Sure they have a nice laptop which I bought, but since then after several updates it crashed on me more than once.  I have lost so much time to fix it.  I used their support once and at the end when they couldn't figure it out they just stopped following up with me.  Had an old 2011 macbook, HD died and it was impossible to get internet recovery to work it just to get the image just to pay big dollars for them to fix it.  ipads get obsolete so fast and now with them settling for how they treated the iphone users restricting its performance to save battery.   I hope to see the rise and fall of apple.
            ",1.0,NEGATIVE
Apple,Technology,"
“I hate it honestly the Apple ID feature is the only way to download apps I keep on trying but it says that I have to have a phone Number to be honest I’m 11 and when your trying to get top notch gaming that won’t really help out How do I get a phone number make A feature that you can download apps without Apple ID Fix that Apple” My words from last week
            ",1.0,NEGATIVE
Apple,Technology,"
Lousy - did the upgrade on my laptop only to find neither mouse nor external keyboard worked after doing upgrade - 4 hours with apple on phone only to be told it was the connector (given computer doesn't come with USB ports was repeatedly asked to plug USB mouse into the laptop!!!) - ordered new connectors - was promised link to senior staff in Apple so they would call me back - link did not work and neither did new connectors - after 2 days and 3 connectors finally all three connectors miraculously work yet there is no reason - funny how it all stopped following an upgrade. No reason for it to stop working (coincidence according to Apple that it stopped at the exact point of time of the upgrade) and no reason it started working again - Apple won't admit the upgrade caused a problem but I'm now extremely worried about any future upgrades to the system. That is nearly 2 days of me calling Apple, £50 worse off buying connectors I never actually needed and a failure for links within the email for them to call me back to actually work!! NOT HAPPY  and to cap it all to sort the problem going forward and not need to have a usb connection to the laptop I bought a wireless keyboard - in order to pair with the laptop it appears you need to connect it via USB to the laptop after which you can disconnect - erm that would be the USB connection they don't have on the laptop then - that would mean you need a connector to pair the two devices - that would be the connector they said not to use and which wasn't working for 2 days after their update then - erm bit of a design flaw then isn't there!
            ",1.0,NEGATIVE
Apple,Technology,"
Absolutely disgusted with apple that I've sent my iPad off to them as I've only had for 1 year- it had a clear technical fault although months prior it did get bent which was nothing to do with the recent fault!!! Now they offered a like for like for 300 quid which tells me it's not fixable- but they wouldn't cover it as it was bent talk about wriggle of out a replacement when it's clearly an apple fault. I'm an NHS worker that needed it fixed for work purposes, can't believe this, truly disgusted in this outcome.
            ",1.0,NEGATIVE
Apple,Technology,"
Today was one of the most horrible days since this lock down due to the  Covid-19. I have young  children and  trying to  keep them occupied could be very challenging. For this reason, I purchased several  Apple Devices.  The past month, I have been trying to get in contact with the Apple Support team, to try to reset my password for my Apple ID, it has been 15 days since I've been waiting to receive a recovery email or someone that will contact me from Apple. Today, I decided to call Apple to escalate to a supervisor. I spoke to the supervisor who could not provide any additional service or help to resolve the  matter at hand, In fact,she was clueless. She made the situation  worse. So now, I'm stuck with two devices that I've paid a lot of money and unable to get access to. I had tried all the required  processes to  recover my  password. I have spoken to many Apple Support and receive no conclusion to my problem.  I have tried everything that they ask me to do.  Be patent Go to forget my password.  Reset the devices Create a new Apple ID  Use another Device   No Apple Supporter or Apple Supervisor  knows  the step to recovering a password.  According to the floor supervisor,she is the highest person to speak to, and she does not know anything about the steps to follow.   Apple pride themselves  on how great their devices are, how about providing training to the Apple Support Team so they will  know detail by detail how to handle customer concern with care. And let's define the word Support.   Thank you
            ",1.0,NEGATIVE
Apple,Technology,"
Apple IPhone12MaxPro will the next release this year.    I have apple iPhone for 12 years.  I always had iPhone as my cel phone, but now that Apple is not have  5giPhones.   I might drop the iPhone line.   I want 5g smartphone.   Apple delaying that for 2 years.
            ",2.0,NEGATIVE
Apple,Technology,"
Package was listed out for delivery.   Never appeared.   Cctv confirms no attempt at delivery.   All numbers provided for tracking are not valid in the ‘help - package has not arrived’ section’. So I have no way to complain, hence why I am here.   No confidence that rearranging delivery for next day will have any improvement.   Proof apple doesn’t care one bit about its customers once the money has been exchanged.   Disgraceful.
            ",1.0,NEGATIVE
Apple,Technology,"
Ordered Apple product on 18th. Due for delivery 23rd-25th. On 25th received an email stating the delivery was attempted but the location  (UPS access point) was closed. I went past that day at different times, it was open all day and the guy who works there told me they had two UPS deliveries that day, but nothing with my reference number. Went to UPS sorting office. Item not been scanned, so impossible to find. Received email stating delivery will be reattempted on 27th to a (made up) unrelated address. Unable to contact UPS customer service, and Apple customer service told me the access location is closed, despite me telling him it’s not, offering him time stamped photographic evidence it was not closed, yet still went on to insist that it was closed. It seems with Apple the customer is not only wrong, but wrong even in the face of incontrovertible evidence! Shame!
            ",2.0,NEGATIVE
Apple,Technology,"
Apple is terrible I bought a MacBook Air with 128 Gb of storage but 91 Gb is used by the system alone. It has no really useful applications built in (you have to download them if they're even compatible). you can't use this computer for much if anything, movies look terrible the writing program is usually untransferable. I would not recommend buying apple. 0/10
            ",1.0,NEGATIVE
Apple,Technology,"
Apple ID recovery process takes 4 days for review information sucks and makes not want come back to apple btw hope don't happen anyone else sad is had account at say at least 2008
            ",1.0,NEGATIVE
Apple,Technology,"
Apple products suck. Phones get stuck on restart loop. YOU WOULD THINK A TRILLION DOLLAR COMPANY WOULD HAVE RESOURCES TO PRODUCE FUNCTIONING PRODUCTS.
            ",1.0,NEGATIVE
Apple,Technology,"
Worse worse and worse almost 3 hours waiting to solve a issues with gifts cards no one knows to do it
            ",1.0,NEGATIVE
Apple,Technology,"
i had purchased apple iphone 11 from Arora Mobile Shop, Aligarh on 13-11-2019. Apple Company insure to the customers about his privacy, securities. but now i am frustrated about his securities point. on 7-march-2020 i had lost my phone on GT Road Aligarh. Next day i was filed a FIR in Banna Devi Thana Aligarh. after that police tracked my mobile by surveillance and then we get the location of Mumbai.  and i had also got the link of FINDMYAPP for find the mobile, i was personally tracked my mobile through that app. 11-march-2020 my phone was on, and then after some time (on same day) he (that person who use my phone currently) break my privacy lock and insert his own sim.  Apple Company promised to the customers for privacy-Privacy is a fundamental human right. At Apple, it’s also one of our core values. Your devices are important to so many parts of your life. What you share from those experiences, and who you share it with, should be up to you. We design Apple products to protect your privacy and give you control over your information. It’s not always easy. But that’s the kind of innovation we believe in.   but seriously it's a pathetic company. i will never re-commanded this company to anyone. because I had invest my 64500 rs. in dustbin.  if its company as like others so i will suggest to my relative any other mobile.
            ",1.0,NEGATIVE
Apple,Technology,"
I bought a phone and had to go through apple due to the activation lock. After the worst customer service exp possible I received this email. No need to call as no one in the service team can even speak with the team who handles this.  Case number: 101048867291 Product: iPhone Serial number : F18RXT3KHFLR   Hi Jason,  Thank you for contacting us. We reviewed your information, but were unable to complete your request.  Contact the device’s previous user or seller for assistance turning off Activation Lock.  For more information on Activation Lock, visit: apple-link Thank you,  Apple Support
            ",1.0,NEGATIVE
